model	mean	sd
D_20	8	4.89897948556636
D_20	4.4	2.50998007960223
D_20	7	3.3166247903554
D_20	12	4.47213595499958
D_20	12	6.70820393249937
D_20	12.4	5.12835256198323
D_20	12.8	5.49545266561363
D_20	12.8	6.94262198308391
D_20	12.6	3.20936130717624
D_20	7.8	6.22093240599832
D_20	7.8	6.9065186599328
D_20	12.2	6.45755371638518
D_20	11.8	6.1400325732035
D_20	10.8	6.68580586017871
D_20	14.8	3.42052627529741
D_20	9.4	7.76530746332687
D_20	4.4	3.50713558335004
D_20	13.4	4.15932686861708
D_20	9.4	5.85662018573853
D_20	12.2	6.1400325732035
D_20	8.4	5.3665631459995
D_20	14	7.58287544405155
D_20	9.2	8.75785361832453
D_20	10.2	5.54075807087803
D_20	10.8	4.54972526643093
D_20	9.4	4.82700735445887
D_20	10.6	5.68330889535313
D_20	11.2	6.01664358259653
D_20	13	4.30116263352131
D_20	8.2	5.80517010948
D_20	8.4	6.10737259384099
D_20	9.6	5.98331012066064
D_20	11	6.08276253029822
D_20	10.4	7.82943165242535
D_20	6.6	5.22494019104525
D_20	12.6	8.79204185613331
D_20	9	7.68114574786861
D_20	11	7.17635004720366
D_20	6.2	3.63318042491699
D_20	8.2	8.19756061276768
D_20	10.4	5.17687164221791
D_20	11.2	8.46758525200662
D_20	7.6	6.50384501660364
D_20	15	7.41619848709566
D_20	13.6	6.98569967862919
D_20	9.8	7.62889244910426
D_20	9.8	5.97494769851586
D_20	6.6	5.89915248150105
D_20	7.8	5.67450438364444
D_20	8.6	4.50555213042752
D_20	5.6	1.81659021245849
D_20	9.2	7.12039324756716
D_20	8	4.69041575982343
D_20	7.8	4.32434966208793
D_20	5.8	5.35723809439155
D_20	3.8	1.78885438199983
D_20	14.6	6.14817045957576
D_20	9	7.41619848709566
D_20	10	7.07106781186548
D_20	12	7.3143694191639
D_20	13.2	6.34034699365894
D_20	11	4.52769256906871
D_20	12.6	4.15932686861708
D_20	8.6	6.22896460095897
D_20	9.2	7.12039324756716
D_20	9	7.87400787401181
D_20	6.6	7.02139587261678
D_20	12.6	5.02991053598372
D_20	9.2	4.08656334834051
D_20	8.2	4.43846820423443
D_20	12.4	6.18869937870632
D_20	7.2	5.6302753041037
D_20	13.6	5.41294744108974
D_20	10.4	9.01665126307988
D_20	13.8	4.32434966208793
D_20	10.2	3.89871773792359
D_20	11.4	5.12835256198323
D_20	9.4	8.98888202169769
D_20	11.6	6.42650760522385
D_20	6.8	4.38178046004133
D_20	11.4	7.3348483283569
D_20	13.2	5.71839138219832
D_20	10.2	5.6302753041037
D_20	8	4
D_20	14.4	5.12835256198323
D_20	8.4	2.70185121722126
D_20	11.2	3.89871773792359
D_20	9.6	6.26897120746299
D_20	12.8	4.96990945591567
D_20	6	5.70087712549569
D_20	12	8.33666600026653
D_20	11	2.54950975679639
D_20	8.6	4.9295030175465
D_20	11.4	3.20936130717624
D_20	9.4	7.4027022093287
D_20	13.6	7.30068489937759
D_20	11.2	5.44977063737548
D_20	11	6.96419413859206
D_20	14	6.59545297913646
D_20	6.6	4.97995983919549
D_20	13	4.35889894354067
D_20	7.6	7.23187389270582
D_20	12.8	4.65832587954085
D_20	11	6.67083203206317
D_20	14.6	5.3665631459995
D_20	15	3.93700393700591
D_20	14.4	4.03732584763727
D_20	9	4.63680924774785
D_20	14	7.48331477354788
D_20	11	7.3824115301167
D_20	7.4	7.30068489937759
D_20	11.4	8.17312669668102
D_20	11	7.3143694191639
D_20	11.6	7.05691150575094
D_20	10.4	5.17687164221791
D_20	14.4	4.61519230368573
D_20	12.8	6.09918027279076
D_20	9.4	4.39317652729776
D_20	10	6.70820393249937
D_20	7.6	4.6690470119715
D_20	13.2	5.21536192416212
D_20	12.6	6.65582451691749
D_20	9.8	5.6302753041037
D_20	11	5.74456264653803
D_20	13.8	6.64830805543787
D_20	11.6	5.41294744108974
D_20	9.6	8.32466215530696
D_20	15.6	3.13049516849971
D_20	8.6	4.50555213042752
D_20	11.8	7.39594483484024
D_20	10.2	8.78635305459552
D_20	11.6	6.98569967862919
D_20	11	6.40312423743285
D_20	7.8	2.77488738510232
D_20	10.6	5.31977443130815
D_20	14	4.89897948556636
D_20	14	5.1478150704935
D_20	10.8	5.26307894677631
D_20	11.4	4.77493455452533
D_20	8	5.52268050859363
D_20	13	5
D_20	10.8	5.80517010948
D_20	11	4.94974746830583
D_20	6	3.3166247903554
D_20	8.4	5.81377674149945
D_20	12.8	4.81663783151692
D_20	6.6	2.19089023002066
D_20	11.6	0.894427190999916
D_20	13.4	3.91152144312159
D_20	9.2	7.25947656515261
D_20	9.6	7.36885337077622
D_20	14.4	4.03732584763727
D_20	12.6	2.07364413533277
D_20	14.8	3.83405790253616
D_20	9	5.29150262212918
D_20	7.2	2.68328157299975
D_20	10	6.74536878161602
D_20	9.2	7.52994023880668
D_20	8.8	5.06951674225463
D_20	9.8	6.37965516309463
D_20	11.2	3.89871773792359
D_20	12.6	6.10737259384099
D_20	10.8	4.38178046004133
D_20	9.8	6.45755371638518
D_20	9.8	7.56306816047562
D_20	8.4	8.5615419172016
D_20	11.4	6.18869937870632
D_20	9.2	6.9065186599328
D_20	12.2	6.45755371638518
D_20	13	3.53553390593274
D_20	13	5.8309518948453
D_20	10.8	6.53452370108182
D_20	8.8	6.30079360080935
D_20	11.4	6.8044103344816
D_20	10.8	5.01996015920445
D_20	9.2	7.3280283842245
D_20	13	6.96419413859206
D_20	7.4	4.15932686861708
D_20	10.2	2.58843582110896
D_20	8.6	5.7706152185014
D_20	12.4	7.82943165242535
D_20	10.6	4.03732584763727
D_20	11	7.21110255092798
D_20	9.6	5.94138031100518
D_20	12	7.58287544405155
D_20	9	5.09901951359278
D_20	8	5.24404424085076
D_20	10.8	2.68328157299975
D_20	16.2	1.6431676725155
D_20	8.2	7.04982269280583
D_20	14	4.84767985741633
D_20	9.4	5.68330889535313
D_20	16	4
D_20	10.2	4.43846820423443
D_20	10.4	4.9295030175465
D_20	9.8	6.18061485614498
D_20	11	4.35889894354067
D_20	11.4	6.34822809924155
D_20	9.2	4.86826457785523
D_20	13.8	7.29383301152419
D_20	13	6.74536878161602
D_20	13	7.84219357067906
D_20	6.4	3.20936130717624
D_20	7.2	4.60434577328853
D_20	15.2	5.01996015920445
D_20	10.4	5.54977477020464
D_20	10.6	9.01665126307988
D_20	7	5.47722557505166
D_20	11.8	5.89067059000926
D_20	12.8	4.76445169982864
D_20	11.8	6.45755371638518
D_20	8.2	6.68580586017871
D_20	13	5.1478150704935
D_20	16	4.30116263352131
D_20	11.2	5.80517010948
D_20	9.4	7.76530746332687
D_20	6.2	6.26099033699941
D_20	11.2	8.81476034841561
D_20	7	5.47722557505166
D_20	7.4	4.97995983919549
D_20	10.4	7.12741187248218
D_20	11.4	6.73052746818554
D_20	9.6	5.89915248150105
D_20	16.4	2.60768096208106
D_20	6.4	3.84707681233427
D_20	11.6	4.15932686861708
D_20	13.8	6.83373982530795
D_20	8.6	6.10737259384099
D_20	11.2	5.71839138219832
D_20	11.6	6.10737259384099
D_20	10.6	6.22896460095897
D_20	12.6	6.6932802122726
D_20	9.8	6.37965516309463
D_20	13	4.89897948556636
D_20	6.8	3.96232255123179
D_20	13.4	7.09224929059886
D_20	10.8	5.21536192416212
D_20	10.4	7.02139587261678
D_20	5.4	3.78153408023781
D_20	9.4	7.16240183178799
D_20	11.4	6.54217089351845
D_20	7.8	3.56370593624109
D_20	11.6	6.65582451691749
D_20	10	4.12310562561766
D_20	15.2	4.20713679359253
D_20	9.8	4.43846820423443
D_20	12	4.84767985741633
D_20	11	7.41619848709566
D_20	10.4	5.7706152185014
D_20	11.6	6.46529195009785
D_20	16.6	1.14017542509914
D_20	10.8	7.25947656515261
D_20	13.8	7.79102047231298
D_20	15.2	4.14728827066554
D_20	9.2	8.98331787259028
D_20	10.8	7.39594483484024
D_20	14.6	6.06630035524124
D_20	5.4	6.6932802122726
D_20	6.8	4.02492235949962
D_20	12.4	6.02494813255683
D_20	10.4	5.12835256198323
D_20	11.4	8.64869932417586
D_20	10.4	5.22494019104525
D_20	15	3.39116499156263
D_20	10.8	4.91934955049954
D_20	9.8	4.60434577328853
D_20	13.2	7.69415362466854
D_20	11.2	6.26099033699941
D_20	10	6.74536878161602
D_20	12	4.74341649025257
D_20	14.8	2.38746727726266
D_20	12.8	9.41806774237688
D_20	8.6	5.27257053058563
D_20	10	8.5146931829632
D_20	9.2	8.04363102087608
D_20	9.8	4.81663783151692
D_20	7.2	4.96990945591567
D_20	11.2	6.05805249234438
D_20	8.8	7.82304288624318
D_20	8.2	9.01110426085505
D_20	12.6	4.4497190922574
D_20	15.6	2.50998007960223
D_20	11.4	7.82943165242535
D_20	9	4.63680924774785
D_20	8.6	4.61519230368573
D_20	7.6	1.51657508881031
D_20	13	4.69041575982343
D_20	9.2	6.09918027279076
D_20	9	5.56776436283002
D_20	14.2	5.26307894677631
D_20	10	6.44204936336256
D_20	8.2	4.43846820423443
D_20	9	4.84767985741633
D_20	5	3.3166247903554
D_20	10.2	6.1400325732035
D_20	13.2	6.94262198308391
D_20	10.2	6.05805249234438
D_20	6	4.18330013267038
D_20	8.4	6.308724118235
D_20	12.2	5.06951674225463
D_20	8.4	6.6932802122726
D_20	11	4.24264068711928
D_20	12.6	6.14817045957576
D_20	10	4.30116263352131
D_20	13	4
D_20	9.8	5.54075807087803
D_20	7.6	7.73304597167248
D_20	13.8	2.16794833886788
D_20	9.2	4.32434966208793
D_20	10.6	5.41294744108974
D_20	10.4	7.05691150575094
D_20	12.6	6.8044103344816
D_20	14	8.12403840463596
D_20	10.4	3.97492138287036
D_20	11.2	5.54075807087803
D_20	8	3.67423461417477
D_20	14.4	5.31977443130815
D_20	5.8	4.86826457785523
D_20	16.6	3.20936130717624
D_20	9.4	6.42650760522385
D_20	12.2	4.60434577328853
D_20	14.4	6.10737259384099
D_20	7.8	3.11448230047949
D_20	16.2	4.38178046004133
D_20	12.6	6.94982014155762
D_20	14.6	5.50454357780915
D_20	7	3.87298334620742
D_20	8.6	5.07937003968012
D_20	6.2	2.28035085019828
D_20	6.6	2.30217288664427
D_20	13.8	7.19027120489902
D_20	7.2	4.20713679359253
D_20	8.2	6.37965516309463
D_20	11.8	4.96990945591567
D_20	12.2	3.11448230047949
D_20	10.4	6.8044103344816
D_20	8.8	7.46324326281812
D_20	14.2	5.93295878967653
D_20	6	7.54983443527075
D_20	16.6	3.36154726279432
D_20	8.6	5.22494019104525
D_20	11.6	7.26636084983398
D_20	10.2	7.46324326281812
D_20	9.6	6.54217089351845
D_20	12.2	5.40370243444252
D_20	12.2	6.83373982530795
D_20	11.4	9.50263121456368
D_20	12.4	3.71483512420134
D_20	6.2	5.89067059000926
D_20	9	8
D_20	12.2	6.97853852894716
D_20	6.6	3.97492138287036
D_20	15	4.52769256906871
D_20	13	5.87367006223537
D_20	9.2	7.91833315793166
D_20	11.8	7.88669766125214
D_20	12.4	4.15932686861708
D_20	11.2	6.53452370108182
D_20	7.4	6.14817045957576
D_20	8.6	7.66811580507233
D_20	14.6	3.20936130717624
D_20	7.2	6.9065186599328
D_20	9	6.40312423743285
D_20	8.8	7.19027120489902
D_20	11.2	8.1363382427232
D_20	11.2	7.79102047231298
D_20	9.8	6.49615270756469
D_20	12	4.84767985741633
D_20	10	5.78791845139511
D_20	14.4	5.3665631459995
D_20	8.2	5.6302753041037
D_20	11	8.39642781187333
D_20	9.2	7.62889244910426
D_20	11.2	6.22093240599832
D_20	10.6	5.12835256198323
D_20	11	5.61248608016091
D_20	12	5.1478150704935
D_20	8.8	4.38178046004133
D_20	7.8	6.76017751246223
D_20	10.6	2.07364413533277
D_20	17.4	3.71483512420134
D_20	12	8.27647267862342
D_20	14	5.1478150704935
D_20	11.8	7.04982269280583
D_20	7.6	4.6690470119715
D_20	9.4	4.15932686861708
D_20	13.4	6.76756972627545
D_20	14.2	6.05805249234438
D_20	14.8	7.39594483484024
D_20	11.4	3.57770876399966
D_20	15.6	6.06630035524124
D_20	11.2	5.89067059000926
D_20	9	3.39116499156263
D_20	7.2	6.97853852894716
D_20	13.2	5.35723809439155
D_20	12.2	4.08656334834051
D_20	13	5.52268050859363
D_20	12	4.69041575982343
D_20	8	5.74456264653803
D_20	10	6.40312423743285
D_20	15.2	3.4928498393146
D_20	10.4	5.89915248150105
D_20	9.4	4.56070170039655
D_20	13	4.30116263352131
D_20	12.2	4.96990945591567
D_20	11	6.20483682299543
D_20	12	5.52268050859363
D_20	7.6	4.39317652729776
D_20	10.2	7.72657750883274
D_20	11.4	6.84105255059483
D_20	9.2	4.20713679359253
D_20	4.8	4.91934955049954
D_20	12.4	6.98569967862919
D_20	7.2	5.71839138219832
D_20	7	1.58113883008419
D_20	5.2	3.11448230047949
D_20	5.8	4.14728827066554
D_20	8.4	6.76756972627545
D_20	12.6	6.22896460095897
D_20	7.6	5.98331012066064
D_20	10.2	6.01664358259653
D_20	8.8	4.32434966208793
D_20	11.4	4.39317652729776
D_20	10.8	1.92353840616713
D_20	13.2	4.65832587954085
D_20	6.6	4.15932686861708
D_20	9.4	7.46993975879324
D_20	13	7.3824115301167
D_20	7	5.8309518948453
D_20	13	7.17635004720366
D_20	11.2	6.37965516309463
D_20	10	5.70087712549569
D_20	12	6.74536878161602
D_20	9.6	6.58027355054484
D_20	12.6	6.34822809924155
D_20	9.4	6.76756972627545
D_20	12.2	5.6302753041037
D_20	9.6	4.03732584763727
D_20	7.6	6.22896460095897
D_20	11.2	5.6302753041037
D_20	13	5.33853912601566
D_20	12.6	4.15932686861708
D_20	8.8	5.26307894677631
D_20	11.8	6.45755371638518
D_20	10.2	5.84807660688538
D_20	10.4	6.34822809924155
D_20	12.4	5.94138031100518
D_20	10.4	7.92464510246358
D_20	7.6	1.51657508881031
D_20	6.6	5.02991053598372
D_20	10.6	4.82700735445887
D_20	7.6	6.91375440697744
D_20	9.6	5.31977443130815
D_20	12.4	4.4497190922574
D_20	13	6.67083203206317
D_20	11.6	2.70185121722126
D_20	10.6	7.09224929059886
D_20	7.4	5.3665631459995
D_20	7.4	4.03732584763727
D_20	6.4	3.91152144312159
D_20	11.2	4.43846820423443
D_20	11.4	6.22896460095897
D_20	12.2	6.61059755241536
D_20	15.4	2.60768096208106
D_20	8.8	6.83373982530795
D_20	12.6	5.27257053058563
D_20	12	8.54400374531753
D_20	10	7.74596669241483
D_20	7.4	5.31977443130815
D_20	12.2	2.94957624075052
D_20	13.2	5.67450438364444
D_20	10.4	5.81377674149945
D_20	8.8	6.26099033699941
D_20	12.4	8.20365772079747
D_20	10.4	6.06630035524124
D_20	11	8.15475321515004
D_20	13.2	6.05805249234438
D_20	10.6	6.42650760522385
D_20	5.2	3.63318042491699
D_20	12.2	5.67450438364444
D_20	16.4	1.94935886896179
D_20	8.2	5.76194411635517
D_20	11.8	8.64291617453276
D_20	10.4	7.43639697703128
D_20	7.8	5.26307894677631
D_20	9	8.74642784226795
D_20	5.8	5.35723809439155
D_20	8.6	6.14817045957576
D_20	9	7.64852927038918
D_20	10	5.24404424085076
D_20	7.6	4.39317652729776
D_20	5.2	7.22495674727538
D_20	14.4	2.79284800875379
D_20	8	6.16441400296898
D_20	9.6	6.10737259384099
D_20	11.6	5.50454357780915
D_20	14	6.96419413859206
D_20	9.4	4.61519230368573
D_20	13.2	6.05805249234438
D_20	13.8	3.63318042491699
D_20	8	5.70087712549569
D_20	14.6	4.15932686861708
D_20	12	8.45576726264388
D_20	4.4	4.39317652729776
D_20	14.8	2.16794833886788
D_20	7.4	5.94138031100518
D_20	10.6	5.45893762558247
D_20	11	4.58257569495584
D_20	12.6	5.68330889535313
D_20	14.6	4.72228758124704
D_20	5.2	3.89871773792359
D_20	10.4	6.18869937870632
D_20	10.8	6.61059755241536
D_20	12.6	7.26636084983398
D_20	10.4	5.59464029227975
D_20	10.8	8.01249024960405
D_20	10.6	5.85662018573853
D_20	10.2	5.93295878967653
D_20	9.4	8.82043082847998
D_20	11	4.18330013267038
D_20	10.2	5.26307894677631
D_20	14.8	5.71839138219832
D_20	12.4	5.3665631459995
D_20	7	3
D_20	14	5.61248608016091
D_20	14.6	6.308724118235
D_20	9.2	3.89871773792359
D_20	8.2	6.87022561492707
D_20	11.8	3.27108544675922
D_20	12	4.84767985741633
D_20	10.2	6.61059755241536
D_20	2.6	1.81659021245849
D_20	10.6	5.68330889535313
D_20	11.4	3.91152144312159
D_20	8.4	6.02494813255683
D_20	11.8	6.57267069006199
D_20	10.4	6.65582451691749
D_20	10	6.6332495807108
D_20	5.6	5.94138031100518
D_20	8.8	5.01996015920445
D_20	10.6	6.58027355054484
D_20	8.4	5.45893762558247
D_20	6.8	5.16720427310553
D_20	8.6	6.22896460095897
D_20	11.6	8.38450952650183
D_20	5.2	4.20713679359253
D_20	9	5.52268050859363
D_20	11.4	7.82943165242535
D_20	12.6	6.6932802122726
D_20	5.8	2.38746727726266
D_20	12.4	7.4027022093287
D_20	8.2	4.65832587954085
D_20	7.8	5.26307894677631
D_20	12	5.1478150704935
D_20	11.8	4.08656334834051
D_20	15.4	5.02991053598372
D_20	13	3.93700393700591
D_20	10.2	6.61059755241536
D_20	13.6	6.18869937870632
D_20	12.2	5.54075807087803
D_20	11.6	7.36885337077622
D_20	14.2	7.19027120489902
D_20	11.6	6.50384501660364
D_20	11.6	5.17687164221791
D_20	15	5.3851648071345
D_20	9.6	4.39317652729776
D_20	8.8	8.10555365166378
D_20	11.6	7.02139587261678
D_20	11.8	4.60434577328853
D_20	10.4	7.60263112349929
D_20	12	6.70820393249937
D_20	13	5.52268050859363
D_20	12	5.33853912601566
D_20	8.8	5.54075807087803
D_20	12.2	3.63318042491699
D_20	12.2	5.54075807087803
D_20	12.8	6.68580586017871
D_20	11.8	4.32434966208793
D_20	10.4	5.68330889535313
D_20	12.4	5.63914887194867
D_20	10.8	6.76017751246223
D_20	11.8	4.32434966208793
D_20	11.2	6.09918027279076
D_20	11	2.12132034355964
D_20	8.2	7.15541752799933
D_20	11	7.64852927038918
D_20	11	7.3143694191639
D_20	13.6	3.84707681233427
D_20	10.2	6.37965516309463
D_20	14.4	3.50713558335004
D_20	16.8	3.96232255123179
D_20	11.4	6.94982014155762
D_20	6.2	4.08656334834051
D_20	7.2	6.45755371638518
D_20	10.8	9.338094023943
D_20	9.4	5.31977443130815
D_20	8.2	7.25947656515261
D_20	9	6.89202437604511
D_20	10.4	5.59464029227975
D_20	14	4.30116263352131
D_20	12.8	6.53452370108182
D_20	13	5.52268050859363
D_20	15.6	3.57770876399966
D_20	13.6	7.02139587261678
D_20	11	6.32455532033676
D_20	6.2	7.04982269280583
D_20	11	7.51664818918645
D_20	12.6	5.72712842531054
D_20	11.2	8.22800097228968
D_20	10.8	6.37965516309463
D_20	10.4	6.10737259384099
D_20	10	7.41619848709566
D_20	13.6	4.03732584763727
D_20	11.8	7.79102047231298
D_20	11	5.70087712549569
D_20	10.4	5.31977443130815
D_20	11.8	7.3280283842245
D_20	17.2	4.60434577328853
D_20	9	6.67083203206317
D_20	12.2	5.58569601750758
D_20	8.2	5.54075807087803
D_20	5.6	6.308724118235
D_20	7.8	6.01664358259653
D_20	13	7.17635004720366
D_20	11.4	6.65582451691749
D_20	11.8	6.18061485614498
D_20	11	6.74536878161602
D_20	16	2.34520787991171
D_20	8.8	6.1400325732035
D_20	14.4	4.39317652729776
D_20	7.8	3.70135110466435
D_20	10.8	4.32434966208793
D_20	9.2	5.93295878967653
D_20	12.8	4.49444101084885
D_20	13	2.91547594742265
D_20	14.4	6.76756972627545
D_20	12.8	7.56306816047562
D_20	9	4.41588043316392
D_20	9.6	6.54217089351845
D_20	8	6.04152298679729
D_20	8	4.89897948556636
D_20	11.8	9.88433103452125
D_20	11.8	6.37965516309463
D_20	10.4	2.96647939483827
D_20	5.6	3.286335345031
D_20	9.4	7.12741187248218
D_20	8.8	4.76445169982864
D_20	12	7.24568837309472
D_20	9.2	5.40370243444252
D_20	5	3.3166247903554
D_20	11.2	6.72309452558864
D_20	13.2	5.26307894677631
D_20	11.4	2.88097205817759
D_20	15.2	4.76445169982864
D_20	9.6	3.78153408023781
D_20	8.6	6.42650760522385
D_20	11	7.96868872525461
D_20	12.4	9.12688336728371
D_20	12.8	8.1363382427232
D_20	13.6	5.85662018573853
D_20	9.4	7.26636084983398
D_20	10	3.93700393700591
D_20	9.6	6.54217089351845
D_20	11	8.12403840463596
D_20	8.2	7.56306816047562
D_20	8	6.12372435695795
D_20	11.6	6.58027355054484
D_20	10.2	8.16700679563817
D_20	12.4	5.89915248150105
D_20	12.4	4.15932686861708
D_20	7.8	4.32434966208793
D_20	10	7.90569415042095
D_20	10.2	5.97494769851586
D_20	9.2	6.1400325732035
D_20	10	7.58287544405155
D_20	9.8	6.18061485614498
D_20	12.6	5.45893762558247
D_20	11.4	5.59464029227975
D_20	13.2	5.49545266561363
D_20	14	7.58287544405155
D_20	10.6	5.3665631459995
D_20	9	4.69041575982343
D_20	7.4	6.02494813255683
D_20	6.8	4.14728827066554
D_20	8.4	6.87749954561976
D_20	9.8	2.48997991959775
D_20	4.6	2.70185121722126
D_20	5	3.3166247903554
D_20	10.6	6.26897120746299
D_20	11	6.89202437604511
D_20	14	7.3824115301167
D_20	13.6	7.26636084983398
D_20	10.8	6.37965516309463
D_20	11.2	5.76194411635517
D_20	7.4	6.65582451691749
D_20	9.2	5.76194411635517
D_20	12.2	6.72309452558864
D_20	4.6	3.04959013639538
D_20	7.8	7.56306816047562
D_20	7.6	3.57770876399966
D_20	12.8	4.32434966208793
D_20	10	5.24404424085076
D_20	9.8	5.54075807087803
D_20	7.4	4.27784992724149
D_20	13	5.1478150704935
D_20	8.8	6.30079360080935
D_20	10.4	4.77493455452533
D_20	13.2	7.15541752799933
D_20	9.4	5.89915248150105
D_20	13.8	5.97494769851586
D_20	4.8	4.08656334834051
D_20	10.8	4.86826457785523
D_20	8.2	5.26307894677631
D_20	11.6	7.43639697703128
D_20	12.8	4.26614580154031
D_20	11.4	7.09224929059886
D_20	9.6	7.12741187248218
D_20	16.4	3.64691650576209
D_20	12.4	8.01872807869178
D_20	11.2	6.9065186599328
D_20	11.6	6.50384501660364
D_20	8.8	6.01664358259653
D_20	11	7.3143694191639
D_20	10.2	6.18061485614498
D_20	11.2	5.40370243444252
D_20	9.2	4.54972526643093
D_20	9	6.89202437604511
D_20	9	4.41588043316392
D_20	8	4.84767985741633
D_20	15.2	3.56370593624109
D_20	12	6.20483682299543
D_20	4.6	2.50998007960223
D_20	7.8	3.63318042491699
D_20	8	7.74596669241483
D_20	13.6	5.3665631459995
D_20	14.8	5.44977063737548
D_20	14.6	5.68330889535313
D_20	8.6	4.50555213042752
D_20	13	5.91607978309962
D_20	9.2	6.61059755241536
D_20	8.6	2.30217288664427
D_20	10.4	5.85662018573853
D_20	12.6	4.56070170039655
D_20	14.2	5.6302753041037
D_20	11.4	6.61815684310972
D_20	14.6	4.4497190922574
D_20	11.8	6.64830805543787
D_20	9.2	7.98122797569397
D_20	10.6	5.31977443130815
D_20	15.4	5.17687164221791
D_20	13.8	5.93295878967653
D_20	8.2	2.38746727726266
D_20	11	6.85565460040104
D_20	11.4	7.30068489937759
D_20	9	5.43139024560011
D_20	10	5.3851648071345
D_20	14.2	3.56370593624109
D_20	9	5.8309518948453
D_20	8.8	3.3466401061363
D_20	11.6	7.36885337077622
D_20	9.8	5.6302753041037
D_20	12.4	6.34822809924155
D_20	11.6	3.91152144312159
D_20	9.4	4.15932686861708
D_20	11.6	5.41294744108974
D_20	9	8.8034084308295
D_20	5.8	3.42052627529741
D_20	10.2	7.66159252375118
D_20	11.8	7.46324326281812
D_20	10.8	2.94957624075052
D_20	9.8	7.62889244910426
D_20	10.2	5.84807660688538
D_20	11.2	6.9065186599328
D_20	10.6	6.46529195009785
D_20	10.2	4.60434577328853
D_20	10	8.86002257333467
D_20	14	5.09901951359278
D_20	9.4	5.02991053598372
D_20	11.2	5.6302753041037
D_20	9	7.48331477354788
D_20	8	5.24404424085076
D_20	7.4	3.84707681233427
D_20	9.8	3.27108544675922
D_20	16.8	2.16794833886788
D_20	4.8	4.20713679359253
D_20	9.2	6.83373982530795
D_20	10.6	7.36885337077622
D_20	7	4.30116263352131
D_20	12.2	5.76194411635517
D_20	16	5.70087712549569
D_20	10.2	7.19027120489902
D_20	10.8	6.41872261435249
D_20	8.6	4.61519230368573
D_20	11.4	4.56070170039655
D_20	11	7.17635004720366
D_20	7	6.6332495807108
D_20	5.6	3.97492138287036
D_20	13.2	6.09918027279076
D_20	12.2	5.80517010948
D_20	11.4	6.02494813255683
D_20	11	6.04152298679729
D_20	11.6	4.03732584763727
D_20	9.6	6.58027355054484
D_20	11.2	5.35723809439155
D_20	7	5.78791845139511
D_20	13.6	3.50713558335004
D_20	9.8	8.87130204648675
D_20	11.6	6.76756972627545
D_20	10.8	8.87130204648675
D_20	11.4	5.81377674149945
D_20	9.4	6.8044103344816
D_20	13.4	3.13049516849971
D_20	7.6	5.12835256198323
D_20	12.4	6.91375440697744
D_20	8.8	6.37965516309463
D_20	10.6	4.77493455452533
D_20	13	6.70820393249937
D_20	8.2	7.3280283842245
D_20	6.4	3.20936130717624
D_20	12.4	6.18869937870632
D_20	11	6.28490254498827
D_20	5.6	4.9295030175465
D_20	11	3.80788655293195
D_20	11.8	6.18061485614498
D_20	10.6	5.81377674149945
D_20	10.4	6.42650760522385
D_20	10.4	6.34822809924155
D_20	8.4	7.23187389270582
D_20	11.8	4.20713679359253
D_20	7.2	6.79705818718657
D_20	11	7.34846922834953
D_20	11.8	5.97494769851586
D_20	8.2	7.25947656515261
D_20	16.4	3.36154726279432
D_20	7.6	5.41294744108974
D_20	11.8	7.04982269280583
D_20	4.8	4.08656334834051
D_20	9.4	5.85662018573853
D_20	16.2	4.26614580154031
D_20	12.8	6.94262198308391
D_20	9.8	4.76445169982864
D_20	10.2	7.04982269280583
D_20	10.2	7.75886589650833
D_20	16	5.04975246918104
D_20	12.6	3.97492138287036
D_20	10.8	6.41872261435249
D_20	13	5.1478150704935
D_20	14	5.65685424949238
D_20	12	6.51920240520265
D_20	13.2	6.1400325732035
D_20	10.6	4.15932686861708
D_20	9.4	4.27784992724149
D_20	8	5.8309518948453
D_20	10.4	6.42650760522385
D_20	6.8	8.04363102087608
D_20	7	6.44204936336256
D_20	10	8.03118920210451
D_20	10.8	4.81663783151692
D_20	10.8	7.49666592559652
D_20	13.2	4.76445169982864
D_20	11	7.48331477354788
D_20	13.4	4.61519230368573
D_20	13.6	5.85662018573853
D_20	12	3
D_20	14.6	4.33589667773576
D_20	9.6	5.12835256198323
D_20	10	7.44983221287567
D_20	11	7.84219357067906
D_20	11.8	2.86356421265527
D_20	10.4	5.12835256198323
D_20	8.6	6.65582451691749
D_20	11.4	6.58027355054484
D_20	11.8	7.98122797569397
D_20	11.6	4.50555213042752
D_20	12	7.3143694191639
D_20	7.6	3.36154726279432
D_20	15.4	3.04959013639538
D_20	9.4	8.47348806572594
D_20	3.6	2.19089023002066
D_20	10.2	7.46324326281812
D_20	10.4	6.18869937870632
D_20	12.8	5.76194411635517
D_20	10.8	6.1400325732035
D_20	8.2	3.70135110466435
D_20	9.6	5.31977443130815
D_20	8.8	5.93295878967653
D_20	10.4	7.43639697703128
D_20	7.4	4.82700735445887
D_20	9.6	4.33589667773576
D_20	11.2	4.54972526643093
D_20	11.8	6.41872261435249
D_20	4.4	2.96647939483827
D_20	8.6	6.65582451691749
D_20	7.4	6.54217089351845
D_20	13	6.78232998312527
D_20	5.8	4.49444101084885
D_20	8.4	5.31977443130815
D_20	11.6	5.3665631459995
D_20	9.8	5.84807660688538
D_20	8.2	3.4928498393146
D_20	11.4	7.09224929059886
D_20	9.2	6.72309452558864
